iteration,attempt,source,requested_candidates,raw_candidates,parsed_candidates,accepted_candidates,accepted_total_iteration,llm_error_stage,llm_error_type,llm_error_message,llm_json_found,llm_raw_preview,best_score_before,best_score_after,improved,step,model,train_start,train_end,test_start,test_end
10,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""LQDT"":0.5,""AKMB"":0.3,""TBRU"":0.2}},{""weights"":{""LQDT"":0.4,""AKMB"":0.35,""TBRU"":0.25}},{""weights"":{""LQDT"":0.38,""AKMB"":0.32,""TBRU"":0.2,""SBER"":0.05,""FXIT"":0.05}}]}",0.16442708995985178,0.16442708995985178,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
11,1,llm,3,3,3,3,3,parse_response,,,True,"{
  ""candidates"": [
    {
      ""weights"": {
        ""LQDT"": 0.48,
        ""AKMB"": 0.37,
        ""TBRU"": 0.15
      }
    },
    {
      ""weights"": {
        ""LQDT"": 0.40,
        ""AKMB"": 0.36,
        ""TBRU"": 0.24
      }
    },
    {
      ""weights"": {
        ""LQDT"": 0.35,
        ""AKMB"": 0.30,
        ""TBRU"": 0.20,
        ""SBER"": 0.05,
        ""FXIT"": 0.05,
        ""SBGB"": 0.05
      }
    }
  ]
}",0.16442708995985178,0.16442708995985178,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
12,1,llm,3,3,3,3,3,parse_response,,,True,"{
  ""candidates"": [
    {
      ""weights"": {
        ""LQDT"": 0.46,
        ""AKMB"": 0.36,
        ""TBRU"": 0.18
      }
    },
    {
      ""weights"": {
        ""LQDT"": 0.40,
        ""AKMB"": 0.30,
        ""TBRU"": 0.20,
        ""SBGB"": 0.10
      }
    },
    {
      ""weights"": {
        ""LQDT"": 0.45,
        ""AKMB"": 0.35,
        ""TBRU"": 0.15,
        ""SBER"": 0.05
      }
    }
  ]
}",0.16442708995985178,0.16442708995985178,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
13,1,llm,3,3,3,3,3,parse_response,,,True,"{
  ""candidates"": [
    {
      ""weights"": {
        ""LQDT"": 0.47,
        ""AKMB"": 0.34,
        ""TBRU"": 0.19
      }
    },
    {
      ""weights"": {
        ""LQDT"": 0.35,
        ""AKMB"": 0.30,
        ""TBRU"": 0.15,
        ""SBER"": 0.10,
        ""LKOH"": 0.10
      }
    },
    {
      ""weights"": {
        ""LQDT"": 0.40,
        ""AKMB"": 0.30,
        ""TBRU"": 0.20,
        ""SBGB"": 0.05,
        ""SBHI"": 0.05
      }
    }
  ]
}",0.16442708995985178,0.16442708995985178,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
14,1,llm,3,3,3,3,3,parse_response,,,True,"{
  ""candidates"": [
    {
      ""weights"": {
        ""LQDT"": 0.49,
        ""AKMB"": 0.33,
        ""TBRU"": 0.18
      }
    },
    {
      ""weights"": {
        ""LQDT"": 0.45,
        ""AKMB"": 0.30,
        ""TBRU"": 0.15,
        ""FXMM"": 0.10
      }
    },
    {
      ""weights"": {
        ""LQDT"": 0.45,
        ""AKMB"": 0.30,
        ""TBRU"": 0.15,
        ""SBGB"": 0.10
      }
    }
  ]
}",0.16442708995985178,0.16443363382963128,True,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
15,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""LQDT"":0.35,""AKMB"":0.35,""TBRU"":0.20,""SBCB"":0.10}},{""weights"":{""LQDT"":0.40,""AKMB"":0.30,""TBRU"":0.20,""SBMX"":0.05,""TMOS"":0.05}},{""weights"":{""LQDT"":0.30,""AKMB"":0.30,""TBRU"":0.10,""SBER"":0.15,""LKOH"":0.15}}]}",0.16443363382963128,0.16443363382963128,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
16,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""LQDT"":0.38,""AKMB"":0.36,""TBRU"":0.26}},{""weights"":{""LQDT"":0.35,""AKMB"":0.30,""TBRU"":0.20,""SBER"":0.10,""LKOH"":0.05}},{""weights"":{""LQDT"":0.35,""AKMB"":0.30,""TBRU"":0.20,""PLZL"":0.10,""SBER"":0.05}}]}",0.16443363382963128,0.18844343909977607,True,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
17,1,llm,3,3,3,3,3,parse_response,,,True,"{
  ""candidates"": [
    {
      ""weights"": {
        ""LQDT"": 0.25,
        ""AKMB"": 0.25,
        ""TBRU"": 0.10,
        ""SBER"": 0.15,
        ""PLZL"": 0.15,
        ""LKOH"": 0.10
      }
    },
    {
      ""weights"": {
        ""LQDT"": 0.30,
        ""AKMB"": 0.25,
        ""TBRU"": 0.15,
        ""SBER"": 0.10,
        ""PLZL"": 0.10,
        ""LKOH"": 0.05,
        ""MOEX"": 0.05
      }
    },
    {
      ""weights"": {
        ""LQDT"": 0.20,
        ""AKMB"": 0.20,
        ""TBRU"": 0.15,
        ""SBER"": 0.15,
        ""PLZL"": 0.10,
        ""LKOH"": 0.10,
        ""ROSN"": 0.05,
        ""MOEX"": 0.05
      }
    }
  ]
}",0.18844343909977607,0.18844343909977607,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
18,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""LQDT"":0.2,""AKMB"":0.2,""TBRU"":0.1,""PLZL"":0.15,""SBER"":0.15,""LKOH"":0.1,""MOEX"":0.1}},{""weights"":{""LQDT"":0.3,""AKMB"":0.25,""TBRU"":0.15,""PLZL"":0.12,""SBER"":0.1,""LKOH"":0.08}},{""weights"":{""LQDT"":0.25,""AKMB"":0.25,""TBRU"":0.2,""PLZL"":0.1,""SBER"":0.1,""MOEX"":0.05,""LKOH"":0.05}}]}",0.18844343909977607,0.18844343909977607,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
19,1,llm,3,3,3,3,3,parse_response,,,True,"{
  ""candidates"": [
    {
      ""weights"": {
        ""LQDT"": 0.25,
        ""AKMB"": 0.25,
        ""TBRU"": 0.15,
        ""PLZL"": 0.25,
        ""SBER"": 0.10
      }
    },
    {
      ""weights"": {
        ""LQDT"": 0.25,
        ""AKMB"": 0.25,
        ""TBRU"": 0.15,
        ""PLZL"": 0.10,
        ""SBER"": 0.25
      }
    },
    {
      ""weights"": {
        ""LQDT"": 0.30,
        ""AKMB"": 0.30,
        ""TBRU"": 0.15,
        ""PLZL"": 0.15,
        ""SBER"": 0.10
      }
    }
  ]
}",0.18844343909977607,0.22353109308062516,True,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
20,1,llm,3,3,3,3,3,parse_response,,,True,"{
  ""candidates"": [
    {
      ""weights"": {
        ""PLZL"": 0.35,
        ""LQDT"": 0.20,
        ""AKMB"": 0.20,
        ""SBER"": 0.15,
        ""TBRU"": 0.10
      }
    },
    {
      ""weights"": {
        ""PLZL"": 0.30,
        ""LQDT"": 0.25,
        ""AKMB"": 0.20,
        ""SBER"": 0.10,
        ""TBRU"": 0.10,
        ""LKOH"": 0.05
      }
    },
    {
      ""weights"": {
        ""PLZL"": 0.25,
        ""AKMB"": 0.20,
        ""LQDT"": 0.20,
        ""TBRU"": 0.15,
        ""SBER"": 0.10,
        ""LKOH"": 0.05,
        ""MOEX"": 0.05
      }
    }
  ]
}",0.22353109308062516,0.24586929814080657,True,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
21,1,llm,3,3,3,3,3,parse_response,,,True,"{
  ""candidates"": [
    {
      ""weights"": {
        ""PLZL"": 0.35,
        ""SBER"": 0.25,
        ""LQDT"": 0.15,
        ""AKMB"": 0.15,
        ""LKOH"": 0.10
      }
    },
    {
      ""weights"": {
        ""PLZL"": 0.30,
        ""LQDT"": 0.20,
        ""AKMB"": 0.20,
        ""SBER"": 0.15,
        ""TBRU"": 0.10,
        ""LKOH"": 0.05
      }
    },
    {
      ""weights"": {
        ""LQDT"": 0.25,
        ""AKMB"": 0.25,
        ""PLZL"": 0.20,
        ""TBRU"": 0.15,
        ""SBER"": 0.10,
        ""MOEX"": 0.05
      }
    }
  ]
}",0.24586929814080657,0.24586929814080657,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
22,1,llm,3,3,3,3,3,parse_response,,,True,"{
  ""candidates"": [
    {
      ""weights"": {
        ""PLZL"": 0.35,
        ""SBER"": 0.25,
        ""LKOH"": 0.15,
        ""AKMB"": 0.15,
        ""LQDT"": 0.10
      }
    },
    {
      ""weights"": {
        ""PLZL"": 0.25,
        ""LQDT"": 0.20,
        ""AKMB"": 0.20,
        ""SBER"": 0.15,
        ""LKOH"": 0.10,
        ""TBRU"": 0.10
      }
    },
    {
      ""weights"": {
        ""LQDT"": 0.30,
        ""AKMB"": 0.25,
        ""TBRU"": 0.20,
        ""PLZL"": 0.15,
        ""SBER"": 0.05,
        ""MOEX"": 0.05
      }
    }
  ]
}",0.24586929814080657,0.24586929814080657,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
23,1,llm,3,3,3,3,3,parse_response,,,True,"{
  ""candidates"": [
    {
      ""weights"": {
        ""PLZL"": 0.35,
        ""SBER"": 0.20,
        ""LQDT"": 0.15,
        ""AKMB"": 0.15,
        ""LKOH"": 0.15
      }
    },
    {
      ""weights"": {
        ""PLZL"": 0.35,
        ""LQDT"": 0.25,
        ""AKMB"": 0.15,
        ""SBER"": 0.15,
        ""LKOH"": 0.05,
        ""MOEX"": 0.05
      }
    },
    {
      ""weights"": {
        ""PLZL"": 0.25,
        ""LQDT"": 0.25,
        ""AKMB"": 0.20,
        ""TBRU"": 0.15,
        ""SBER"": 0.10,
        ""MOEX"": 0.05
      }
    }
  ]
}",0.24586929814080657,0.24586929814080657,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
24,1,llm,3,3,3,3,3,parse_response,,,True,"{
  ""candidates"": [
    {
      ""weights"": {
        ""PLZL"": 0.38,
        ""SBER"": 0.22,
        ""LQDT"": 0.15,
        ""AKMB"": 0.15,
        ""LKOH"": 0.10
      }
    },
    {
      ""weights"": {
        ""PLZL"": 0.35,
        ""SBER"": 0.20,
        ""LQDT"": 0.15,
        ""AKMB"": 0.15,
        ""LKOH"": 0.05,
        ""TBRU"": 0.05,
        ""MOEX"": 0.05
      }
    },
    {
      ""weights"": {
        ""PLZL"": 0.30,
        ""LQDT"": 0.20,
        ""AKMB"": 0.20,
        ""SBER"": 0.15,
        ""TBRU"": 0.10,
        ""MOEX"": 0.05
      }
    }
  ]
}",0.24586929814080657,0.24586929814080657,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
25,1,llm,3,3,3,3,3,parse_response,,,True,"{
  ""candidates"": [
    {
      ""weights"": {
        ""PLZL"": 0.38,
        ""SBER"": 0.25,
        ""LQDT"": 0.15,
        ""LKOH"": 0.12,
        ""AKMB"": 0.10
      }
    },
    {
      ""weights"": {
        ""PLZL"": 0.32,
        ""SBER"": 0.18,
        ""LQDT"": 0.18,
        ""AKMB"": 0.15,
        ""LKOH"": 0.08,
        ""TBRU"": 0.05,
        ""MOEX"": 0.04
      }
    },
    {
      ""weights"": {
        ""LQDT"": 0.30,
        ""AKMB"": 0.20,
        ""PLZL"": 0.20,
        ""SBER"": 0.10,
        ""TBRU"": 0.10,
        ""LKOH"": 0.05,
        ""MOEX"": 0.05
      }
    }
  ]
}",0.24586929814080657,0.24586929814080657,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
26,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""PLZL"":0.35,""LQDT"":0.2,""AKMB"":0.15,""SBER"":0.15,""TBRU"":0.1,""LKOH"":0.05}},{""weights"":{""PLZL"":0.36,""SBER"":0.18,""LQDT"":0.18,""AKMB"":0.18,""LKOH"":0.1}},{""weights"":{""PLZL"":0.3,""LQDT"":0.2,""AKMB"":0.15,""SBER"":0.15,""LKOH"":0.1,""TBRU"":0.05,""MOEX"":0.05}}]}",0.24586929814080657,0.24586929814080657,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
27,1,llm,3,3,3,2,2,parse_response,,,True,"{
  ""candidates"": [
    {
      ""weights"": {
        ""PLZL"": 0.35,
        ""SBER"": 0.25,
        ""LKOH"": 0.15,
        ""LQDT"": 0.15,
        ""MOEX"": 0.10
      }
    },
    {
      ""weights"": {
        ""PLZL"": 0.30,
        ""LQDT"": 0.20,
        ""SBER"": 0.15,
        ""AKMB"": 0.15,
        ""LKOH"": 0.10,
        ""TBRU"": 0.05,
        ""MOEX"": 0.05
      }
    },
    {
      ""weights"": {
        ""LQDT"": 0.30,
        ""AKMB"": 0.20,
        ""PLZL"": 0.20,
        ""TBRU"": 0.15,
        ""SBER"": 0.10,
        ""LKOH"": 0.05
      }
    }
  ]
}",0.24586929814080657,0.24586929814080657,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
28,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""PLZL"":0.38,""SBER"":0.25,""LKOH"":0.15,""LQDT"":0.12,""AKMB"":0.10}},{""weights"":{""PLZL"":0.35,""LQDT"":0.20,""AKMB"":0.18,""SBER"":0.15,""TBRU"":0.07,""LKOH"":0.05}},{""weights"":{""PLZL"":0.30,""LQDT"":0.22,""AKMB"":0.18,""TBRU"":0.10,""SBER"":0.10,""LKOH"":0.05,""MOEX"":0.05}}]}",0.24586929814080657,0.24586929814080657,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
29,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""PLZL"":0.36,""SBER"":0.22,""LQDT"":0.15,""LKOH"":0.12,""AKMB"":0.10,""MOEX"":0.05}},{""weights"":{""PLZL"":0.35,""LQDT"":0.18,""AKMB"":0.18,""SBER"":0.15,""TBRU"":0.08,""LKOH"":0.06}},{""weights"":{""PLZL"":0.28,""LQDT"":0.25,""AKMB"":0.22,""SBER"":0.10,""TBRU"":0.10,""MOEX"":0.05}}]}",0.24586929814080657,0.24586929814080657,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
30,1,llm,3,3,3,2,2,parse_response,,,True,"{""candidates"":[{""weights"":{""PLZL"":0.35,""SBER"":0.25,""LKOH"":0.15,""MOEX"":0.10,""LQDT"":0.10,""AKMB"":0.05}},{""weights"":{""PLZL"":0.30,""LQDT"":0.20,""AKMB"":0.15,""SBER"":0.15,""LKOH"":0.10,""TBRU"":0.10}},{""weights"":{""PLZL"":0.25,""LQDT"":0.20,""AKMB"":0.20,""TBRU"":0.15,""SBER"":0.10,""LKOH"":0.05,""MOEX"":0.05}}]}",0.24586929814080657,0.24586929814080657,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
31,1,llm,3,3,3,2,2,parse_response,,,True,"{
  ""candidates"": [
    {
      ""weights"": {
        ""PLZL"": 0.35,
        ""SBER"": 0.20,
        ""LKOH"": 0.15,
        ""MOEX"": 0.10,
        ""LQDT"": 0.10,
        ""AKMB"": 0.10
      }
    },
    {
      ""weights"": {
        ""PLZL"": 0.35,
        ""LQDT"": 0.20,
        ""AKMB"": 0.15,
        ""SBER"": 0.15,
        ""TBRU"": 0.10,
        ""LKOH"": 0.05
      }
    },
    {
      ""weights"": {
        ""PLZL"": 0.25,
        ""LQDT"": 0.25,
        ""AKMB"": 0.20,
        ""SBER"": 0.10,
        ""TBRU"": 0.10,
        ""MOEX"": 0.05,
        ""LKOH"": 0.05
      }
    }
  ]
}",0.24586929814080657,0.24586929814080657,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
32,1,llm,3,3,3,3,3,parse_response,,,True,"{
  ""candidates"": [
    {
      ""weights"": {
        ""PLZL"": 0.38,
        ""SBER"": 0.25,
        ""LKOH"": 0.15,
        ""MOEX"": 0.10,
        ""LQDT"": 0.07,
        ""AKMB"": 0.05
      }
    },
    {
      ""weights"": {
        ""PLZL"": 0.35,
        ""SBER"": 0.20,
        ""LKOH"": 0.10,
        ""AKMB"": 0.15,
        ""LQDT"": 0.15,
        ""TBRU"": 0.05
      }
    },
    {
      ""weights"": {
        ""PLZL"": 0.25,
        ""SBER"": 0.10,
        ""LKOH"": 0.05,
        ""MOEX"": 0.05,
        ""AKMB"": 0.25,
        ""LQDT"": 0.20,
        ""TBRU"": 0.10
      }
    }
  ]
}",0.24586929814080657,0.24586929814080657,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
33,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""PLZL"":0.36,""SBER"":0.25,""LKOH"":0.15,""LQDT"":0.12,""AKMB"":0.12}},{""weights"":{""PLZL"":0.34,""LQDT"":0.20,""AKMB"":0.17,""SBER"":0.16,""TBRU"":0.08,""MOEX"":0.05}},{""weights"":{""PLZL"":0.30,""LQDT"":0.22,""AKMB"":0.20,""TBRU"":0.13,""SBER"":0.10,""LKOH"":0.05}}]}",0.24586929814080657,0.24586929814080657,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
