iteration,attempt,source,requested_candidates,raw_candidates,parsed_candidates,accepted_candidates,accepted_total_iteration,llm_error_stage,llm_error_type,llm_error_message,llm_json_found,llm_raw_preview,best_score_before,best_score_after,improved,step,model,train_start,train_end,test_start,test_end
14,1,llm,3,3,3,2,2,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.30,""LKOH"":0.25,""NVTK"":0.25,""MOEX"":0.15,""ROSN"":0.05}},{""weights"":{""SBER"":0.20,""LKOH"":0.20,""NVTK"":0.15,""MOEX"":0.10,""FLOT"":0.10,""FXIT"":0.10,""LQDT"":0.10,""ROSN"":0.05}},{""weights"":{""SBER"":0.10,""LKOH"":0.10,""NVTK"":0.10,""MOEX"":0.10,""FLOT"":0.15,""FXIT"":0.10,""LQDT"":0.15,""SBGB"":0.10,""USD000UTSTOM"":0.10}}]}",0.060101077908271766,0.060101077908271766,False,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
15,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.40,""LKOH"":0.20,""NVTK"":0.15,""MOEX"":0.15,""ROSN"":0.10}},{""weights"":{""SBER"":0.25,""LKOH"":0.20,""NVTK"":0.20,""MOEX"":0.10,""FLOT"":0.10,""FXIT"":0.10,""LQDT"":0.05}},{""weights"":{""SBER"":0.15,""LKOH"":0.15,""NVTK"":0.10,""MOEX"":0.10,""FLOT"":0.15,""FXIT"":0.10,""LQDT"":0.10,""SBGB"":0.10,""ROSN"":0.05}}]}",0.060101077908271766,0.06386445749192035,True,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
16,1,llm,3,3,3,2,2,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.30,""LKOH"":0.25,""NVTK"":0.25,""MOEX"":0.10,""ROSN"":0.05,""MGNT"":0.05}},{""weights"":{""SBER"":0.25,""LKOH"":0.20,""NVTK"":0.15,""MOEX"":0.10,""ROSN"":0.05,""FLOT"":0.10,""FXIT"":0.10,""LQDT"":0.05}},{""weights"":{""SBER"":0.20,""LKOH"":0.15,""NVTK"":0.10,""MOEX"":0.10,""ROSN"":0.05,""FLOT"":0.10,""FXIT"":0.10,""LQDT"":0.10,""SBGB"":0.05,""MGNT"":0.05}}]}",0.06386445749192035,0.06386445749192035,False,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
17,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.35,""LKOH"":0.25,""NVTK"":0.25,""MOEX"":0.1,""PHOR"":0.05}},{""weights"":{""SBER"":0.2,""LKOH"":0.2,""NVTK"":0.2,""MOEX"":0.1,""FLOT"":0.1,""FXIT"":0.1,""LQDT"":0.1}},{""weights"":{""SBER"":0.15,""LKOH"":0.15,""NVTK"":0.15,""MOEX"":0.1,""ROSN"":0.05,""FLOT"":0.1,""FXIT"":0.1,""LQDT"":0.1,""SBGB"":0.1}}]}",0.06386445749192035,0.06832455018928263,True,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
18,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.40,""LKOH"":0.20,""NVTK"":0.20,""MOEX"":0.10,""PHOR"":0.05,""ROSN"":0.05}},{""weights"":{""SBER"":0.25,""LKOH"":0.20,""NVTK"":0.15,""MOEX"":0.10,""FLOT"":0.10,""LQDT"":0.10,""SBGB"":0.05,""ROSN"":0.05}},{""weights"":{""SBER"":0.15,""LKOH"":0.10,""NVTK"":0.10,""MOEX"":0.10,""FLOT"":0.15,""FXIT"":0.10,""LQDT"":0.15,""SBGB"":0.10,""ROSN"":0.05}}]}",0.06832455018928263,0.07472526613060743,True,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
19,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.35,""LKOH"":0.25,""NVTK"":0.25,""MOEX"":0.1,""ROSN"":0.05}},{""weights"":{""SBER"":0.25,""LKOH"":0.2,""NVTK"":0.15,""MOEX"":0.1,""FLOT"":0.1,""LQDT"":0.1,""FXIT"":0.05,""ROSN"":0.05}},{""weights"":{""SBER"":0.2,""LKOH"":0.15,""NVTK"":0.15,""MOEX"":0.1,""FLOT"":0.15,""LQDT"":0.1,""FXIT"":0.1,""SBGB"":0.05}}]}",0.07472526613060743,0.07472526613060743,False,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
20,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.35,""LKOH"":0.25,""NVTK"":0.25,""GMKN"":0.10,""MOEX"":0.05}},{""weights"":{""SBER"":0.25,""LKOH"":0.20,""NVTK"":0.20,""MOEX"":0.15,""ROSN"":0.10,""PHOR"":0.05,""FLOT"":0.05}},{""weights"":{""SBER"":0.18,""LKOH"":0.12,""NVTK"":0.12,""MOEX"":0.10,""ROSN"":0.10,""FLOT"":0.10,""LQDT"":0.10,""SBGB"":0.08,""PHOR"":0.05,""FXIT"":0.05}}]}",0.07472526613060743,0.07472526613060743,False,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
21,1,llm,3,3,3,3,3,parse_response,,,True,"{
  ""candidates"": [
    {
      ""weights"": {
        ""SBER"": 0.35,
        ""NVTK"": 0.30,
        ""LKOH"": 0.20,
        ""MOEX"": 0.10,
        ""ROSN"": 0.05
      }
    },
    {
      ""weights"": {
        ""SBER"": 0.40,
        ""LKOH"": 0.20,
        ""NVTK"": 0.15,
        ""MOEX"": 0.15,
        ""ROSN"": 0.05,
        ""PHOR"": 0.05
      }
    },
    {
      ""weights"": {
        ""SBER"": 0.18,
        ""LKOH"": 0.14,
        ""NVTK"": 0.14,
        ""MOEX"": 0.10,
        ""ROSN"": 0.10,
        ""FLOT"": 0.10,
        ""LQDT"": 0.10,
        ""SBGB"": 0.08,
        ""PHOR"": 0.06
      }
    }
  ]
}",0.07472526613060743,0.07472526613060743,False,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
22,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.35,""LKOH"":0.3,""NVTK"":0.25,""MOEX"":0.1}},{""weights"":{""SBER"":0.3,""LKOH"":0.2,""NVTK"":0.2,""MOEX"":0.15,""ROSN"":0.1,""PHOR"":0.05}},{""weights"":{""SBER"":0.15,""LKOH"":0.1,""NVTK"":0.1,""MOEX"":0.1,""ROSN"":0.1,""FLOT"":0.1,""LQDT"":0.1,""SBGB"":0.1,""PHOR"":0.05,""TATN"":0.1}}]}",0.07472526613060743,0.07472526613060743,False,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
23,1,llm,3,3,3,2,2,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.35,""LKOH"":0.2,""NVTK"":0.2,""MOEX"":0.1,""ROSN"":0.1,""PHOR"":0.05}},{""weights"":{""SBER"":0.15,""LKOH"":0.1,""NVTK"":0.1,""MOEX"":0.1,""ROSN"":0.1,""FLOT"":0.1,""LQDT"":0.1,""SBGB"":0.1,""TATN"":0.1,""PHOR"":0.05}},{""weights"":{""FLOT"":0.25,""LQDT"":0.25,""SBGB"":0.25,""SBER"":0.15,""MOEX"":0.1}}]}",0.07472526613060743,0.07472526613060743,False,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
24,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.38,""LKOH"":0.22,""NVTK"":0.20,""MOEX"":0.10,""ROSN"":0.05,""PHOR"":0.05}},{""weights"":{""SBER"":0.20,""LKOH"":0.15,""NVTK"":0.15,""MOEX"":0.10,""ROSN"":0.10,""FLOT"":0.10,""LQDT"":0.10,""SBGB"":0.10}},{""weights"":{""FLOT"":0.30,""LQDT"":0.30,""SBGB"":0.20,""SBER"":0.10,""MOEX"":0.10}}]}",0.07472526613060743,0.07472526613060743,False,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
25,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.4,""LKOH"":0.2,""NVTK"":0.15,""ROSN"":0.1,""MOEX"":0.1,""TATN"":0.05}},{""weights"":{""SBER"":0.25,""LKOH"":0.2,""NVTK"":0.2,""MOEX"":0.15,""ROSN"":0.1,""TATN"":0.05,""PHOR"":0.05}},{""weights"":{""SBER"":0.2,""LKOH"":0.1,""NVTK"":0.1,""MOEX"":0.1,""ROSN"":0.1,""TATN"":0.05,""PHOR"":0.05,""FLOT"":0.1,""LQDT"":0.1,""SBGB"":0.1}}]}",0.07472526613060743,0.07472526613060743,False,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
26,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.4,""LKOH"":0.15,""NVTK"":0.25,""MOEX"":0.1,""TATN"":0.1}},{""weights"":{""SBER"":0.25,""LKOH"":0.2,""NVTK"":0.2,""MOEX"":0.1,""ROSN"":0.1,""PHOR"":0.05,""TATN"":0.1}},{""weights"":{""SBER"":0.2,""LKOH"":0.1,""NVTK"":0.1,""MOEX"":0.1,""FLOT"":0.15,""LQDT"":0.15,""SBGB"":0.1,""TATN"":0.1}}]}",0.07472526613060743,0.07472526613060743,False,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
27,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.35,""LKOH"":0.25,""NVTK"":0.2,""MOEX"":0.1,""ROSN"":0.05,""TATN"":0.05}},{""weights"":{""SBER"":0.3,""LKOH"":0.2,""NVTK"":0.2,""MOEX"":0.15,""PHOR"":0.05,""ROSN"":0.05,""TATN"":0.05}},{""weights"":{""SBER"":0.2,""LKOH"":0.1,""NVTK"":0.1,""MOEX"":0.15,""ROSN"":0.1,""TATN"":0.05,""PHOR"":0.05,""FLOT"":0.1,""LQDT"":0.1,""SBGB"":0.05}}]}",0.07472526613060743,0.07472526613060743,False,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
28,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.38,""LKOH"":0.22,""NVTK"":0.2,""MOEX"":0.1,""ROSN"":0.05,""TATN"":0.05}},{""weights"":{""SBER"":0.35,""LKOH"":0.20,""NVTK"":0.15,""MOEX"":0.15,""ROSN"":0.05,""TATN"":0.10}},{""weights"":{""SBER"":0.20,""LKOH"":0.10,""NVTK"":0.10,""MOEX"":0.10,""ROSN"":0.05,""TATN"":0.05,""PHOR"":0.05,""FLOT"":0.15,""LQDT"":0.10,""SBGB"":0.10}}]}",0.07472526613060743,0.07472526613060743,False,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
29,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.42,""LKOH"":0.20,""NVTK"":0.20,""MOEX"":0.08,""ROSN"":0.05,""TATN"":0.05}},{""weights"":{""SBER"":0.30,""LKOH"":0.15,""NVTK"":0.15,""MOEX"":0.15,""GAZP"":0.10,""ROSN"":0.10,""PHOR"":0.05}},{""weights"":{""SBER"":0.15,""LKOH"":0.10,""NVTK"":0.10,""MOEX"":0.10,""ROSN"":0.10,""TATN"":0.05,""PHOR"":0.05,""FLOT"":0.10,""LQDT"":0.10,""SBGB"":0.15}}]}",0.07472526613060743,0.07472526613060743,False,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
30,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.45,""LKOH"":0.2,""NVTK"":0.2,""MOEX"":0.1,""PHOR"":0.03,""ROSN"":0.02}},{""weights"":{""SBER"":0.32,""LKOH"":0.2,""NVTK"":0.2,""MOEX"":0.1,""TATN"":0.08,""PHOR"":0.05,""ROSN"":0.05}},{""weights"":{""SBER"":0.15,""LKOH"":0.1,""NVTK"":0.1,""MOEX"":0.1,""ROSN"":0.05,""TATN"":0.05,""PHOR"":0.05,""FLOT"":0.15,""LQDT"":0.1,""SBGB"":0.15}}]}",0.07472526613060743,0.07704976551527246,True,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
31,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.40,""LKOH"":0.20,""NVTK"":0.20,""MOEX"":0.10,""TATN"":0.05,""PHOR"":0.05}},{""weights"":{""SBER"":0.25,""LKOH"":0.15,""NVTK"":0.15,""MOEX"":0.10,""TATN"":0.10,""ROSN"":0.10,""PHOR"":0.05,""GAZP"":0.10}},{""weights"":{""SBER"":0.15,""LKOH"":0.10,""NVTK"":0.10,""MOEX"":0.10,""PHOR"":0.10,""ROSN"":0.05,""TATN"":0.05,""SU26243RMFS4"":0.15,""SU26238RMFS4"":0.10,""USD000UTSTOM"":0.10}}]}",0.07704976551527246,0.07719046509730772,True,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
32,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.45,""LKOH"":0.2,""NVTK"":0.2,""MOEX"":0.05,""TATN"":0.05,""PHOR"":0.05}},{""weights"":{""SBER"":0.35,""LKOH"":0.2,""NVTK"":0.2,""MOEX"":0.1,""ROSN"":0.05,""TATN"":0.05,""PHOR"":0.05}},{""weights"":{""SBER"":0.25,""LKOH"":0.15,""NVTK"":0.15,""MOEX"":0.1,""TATN"":0.1,""ROSN"":0.1,""PHOR"":0.05,""GMKN"":0.05,""CHMF"":0.05}}]}",0.07719046509730772,0.08451703332172841,True,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
33,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.45,""LKOH"":0.25,""NVTK"":0.20,""MOEX"":0.05,""TATN"":0.05}},{""weights"":{""SBER"":0.40,""LKOH"":0.20,""NVTK"":0.18,""MOEX"":0.12,""ROSN"":0.05,""TATN"":0.03,""PHOR"":0.02}},{""weights"":{""SBER"":0.20,""LKOH"":0.18,""NVTK"":0.18,""MOEX"":0.14,""ROSN"":0.10,""PHOR"":0.10,""TATN"":0.10}}]}",0.08451703332172841,0.08451703332172841,False,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
