iteration,source,score,weights,valid,mu_ann,sigma_ann,sigma_q_0.8,sigma_q_0.9,sigma_q_0.95,mean_sigma_ann,median_sigma_ann,mean_var_ann,median_var_ann,risk_violation,concentration,n_assets,step,model,train_start,train_end,test_start,test_end
0,llm,0.02510041319238568,"{""SBER"": 0.25, ""LKOH"": 0.2, ""NVTK"": 0.2, ""MGNT"": 0.1, ""MOEX"": 0.15, ""PHOR"": 0.1}",1,0.02880041319238568,0.3181812312095785,0.28226051800602425,0.3181812312095785,0.3457884533071458,0.2174528500965099,0.21237094475842658,0.052675543657192535,0.04510141817758668,0.0,0.18500000000000003,6,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
0,llm,-0.09196674330396912,"{""IRAO"": 0.3, ""SBER"": 0.2, ""MOEX"": 0.15, ""USD000UTSTOM"": 0.1, ""MGNT"": 0.1, ""BSPB"": 0.05, ""BELU"": 0.05, ""MAGN"": 0.05}",1,-0.08836674330396911,0.2710716244370096,0.2411611346296295,0.2710716244370096,0.33292075115651404,0.1823097174486924,0.1629392078686596,0.03962905978966813,0.026549185460866258,0.0,0.18000000000000002,8,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
0,llm,0.01878839718797349,"{""SBER"": 0.1, ""MOEX"": 0.1, ""IRAO"": 0.1, ""USD000UTSTOM"": 0.15, ""EUR_RUB__TOM"": 0.1, ""FXIT"": 0.15, ""SBGB"": 0.1, ""FLOT"": 0.1, ""LQDT"": 0.1}",1,0.02108839718797349,0.1335913557588875,0.11610977022924916,0.1335913557588875,0.14588867484977125,0.09177681675879738,0.0882187656598878,0.009282227750810055,0.0077825506145542,0.0,0.11500000000000002,9,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
1,llm,0.005650312459785945,"{""SBER"": 0.25, ""MOEX"": 0.2, ""IRAO"": 0.15, ""LKOH"": 0.15, ""NVTK"": 0.1, ""MGNT"": 0.1, ""PHOR"": 0.05}",1,0.009050312459785945,0.30307913135039405,0.2649035411111621,0.30307913135039405,0.321610087610066,0.20295170036471216,0.19948698177861282,0.04615011407138226,0.0397950558991406,0.0,0.17,7,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
1,llm,-0.04485864662019446,"{""SBER"": 0.15, ""MOEX"": 0.1, ""IRAO"": 0.1, ""USD000UTSTOM"": 0.15, ""FXIT"": 0.15, ""FLOT"": 0.15, ""LKOH"": 0.1, ""MGNT"": 0.1}",1,-0.04225864662019446,0.2255976731919986,0.19333306438474107,0.2255976731919986,0.24466928197609095,0.15267869731490497,0.14716115687380354,0.025723711477425686,0.021656406092436215,0.0,0.13,8,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
1,llm,-0.061240133897435337,"{""SBER"": 0.08, ""MOEX"": 0.08, ""MGNT"": 0.07, ""USD000UTSTOM"": 0.15, ""FXIT"": 0.15, ""FLOT"": 0.15, ""SBGB"": 0.1, ""LQDT"": 0.1, ""BELU"": 0.05, ""BSPB"": 0.07}",1,-0.05898813389743534,0.17453163270447805,0.1521286068804609,0.17453163270447805,0.22312756507585052,0.12497367870688122,0.1082755301225009,0.0199430088072154,0.011723590423308597,0.0,0.1126,10,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
2,llm,0.018999247388621722,"{""SBER"": 0.3, ""LKOH"": 0.2, ""NVTK"": 0.15, ""MOEX"": 0.15, ""MGNT"": 0.1, ""PHOR"": 0.05, ""IRAO"": 0.05}",1,0.022799247388621723,0.316187374700495,0.2731911614372377,0.316187374700495,0.3456954826722051,0.21220281800973437,0.2089008497212682,0.05044366419295541,0.043639565014267884,0.0,0.19,7,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
2,llm,0.01632872498144564,"{""SBER"": 0.12, ""MOEX"": 0.12, ""IRAO"": 0.1, ""USD000UTSTOM"": 0.15, ""FXIT"": 0.15, ""FLOT"": 0.16, ""LQDT"": 0.1, ""SBGB"": 0.1}",1,0.01891672498144564,0.17348494131465583,0.14923120532411097,0.17348494131465583,0.18717197711255654,0.11720269505131121,0.11330475526836153,0.015189371564474589,0.0128379675664233,0.0,0.12940000000000002,8,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
2,llm,0.013099769231685644,"{""FLOT"": 0.2, ""FXIT"": 0.2, ""LQDT"": 0.1, ""SBGB"": 0.1, ""SBER"": 0.1, ""MOEX"": 0.1, ""USD000UTSTOM"": 0.1, ""SU26238RMFS4"": 0.1}",1,0.015899769231685644,0.16716844730633162,0.14585543348450092,0.16716844730633162,0.17713814430572142,0.11350978811114218,0.1061092031318698,0.014406924299575727,0.011259162989280409,0.0,0.14,8,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
3,llm,0.022009425722761156,"{""SBER"": 0.35, ""LKOH"": 0.25, ""NVTK"": 0.2, ""MOEX"": 0.1, ""MGNT"": 0.1}",1,0.026909425722761154,0.3401000131485207,0.28896675864511956,0.3401000131485207,0.37279413853263155,0.2245780739668033,0.22223404952840722,0.05642793065040242,0.04938797276979455,0.0,0.245,5,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
3,llm,0.01722276484150687,"{""SBER"": 0.12, ""MOEX"": 0.1, ""IRAO"": 0.1, ""USD000UTSTOM"": 0.15, ""FXIT"": 0.15, ""FLOT"": 0.15, ""LQDT"": 0.1, ""SBGB"": 0.1, ""EUR_RUB__TOM"": 0.03}",1,0.01967876484150687,0.16335402813193287,0.13985468966017653,0.16335402813193287,0.1750336003904422,0.11021245176929306,0.10697401087009588,0.013426605080866913,0.011443439001635391,0.0,0.1228,9,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
3,llm,0.01799945875546905,"{""FLOT"": 0.18, ""FXIT"": 0.18, ""LQDT"": 0.12, ""SBGB"": 0.12, ""USD000UTSTOM"": 0.12, ""SBER"": 0.08, ""MOEX"": 0.08, ""SU26238RMFS4"": 0.12}",1,0.02070345875546905,0.14980820083114876,0.13201074123295606,0.14980820083114876,0.15791686034874308,0.10262079212679594,0.09580134411419834,0.011757758725655385,0.009177897534087045,0.0,0.1352,8,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
4,llm,0.02790841495149661,"{""SBER"": 0.3, ""LKOH"": 0.2, ""NVTK"": 0.15, ""MOEX"": 0.1, ""MGNT"": 0.1, ""PHOR"": 0.1, ""IRAO"": 0.05}",1,0.03160841495149661,0.31072611597786615,0.27047208022839975,0.31072611597786615,0.33587312308093814,0.20921601681111499,0.20534458880094938,0.049023133491805565,0.04216640014983099,0.0,0.185,7,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
4,llm,0.022198478402132595,"{""SBER"": 0.15, ""MOEX"": 0.1, ""IRAO"": 0.1, ""USD000UTSTOM"": 0.15, ""FXIT"": 0.15, ""FLOT"": 0.15, ""LQDT"": 0.1, ""SBGB"": 0.1}",1,0.024798478402132597,0.17236425244288833,0.1474333068268178,0.17236425244288833,0.18366333547742614,0.11566796854821054,0.11105066385630727,0.014851889719348654,0.012332249942926551,0.0,0.13,8,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
4,llm,0.019343200930690897,"{""FLOT"": 0.20000000000000004, ""FXIT"": 0.15000000000000002, ""LQDT"": 0.15000000000000002, ""SBGB"": 0.15000000000000002, ""USD000UTSTOM"": 0.15000000000000002, ""SU26238RMFS4"": 0.10000000000000002, ""SBER"": 0.05000000000000001, ""MOEX"": 0.05000000000000001}",1,0.022243200930690897,0.14017822882263062,0.12408555919537843,0.14017822882263062,0.1501459162147225,0.09863672385236302,0.09322577381120051,0.010804359274608464,0.008691044902697119,0.0,0.14500000000000005,8,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
5,llm,-0.011775877142917801,"{""SBER"": 0.3, ""GAZP"": 0.2, ""LKOH"": 0.15, ""NVTK"": 0.15, ""MOEX"": 0.1, ""MGNT"": 0.1}",1,-0.0013400629703242772,0.35032679070862965,0.30804353103053495,0.35032679070862965,0.37113986590027026,0.23402393028290278,0.2264578991882631,0.0611197270252166,0.05128318010476153,0.0003267907086296762,0.195,6,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
5,llm,0.018970307223061443,"{""SBER"": 0.15, ""MOEX"": 0.1, ""IRAO"": 0.1, ""LKOH"": 0.1, ""NVTK"": 0.1, ""USD000UTSTOM"": 0.15, ""FXIT"": 0.1, ""FLOT"": 0.1, ""LQDT"": 0.05, ""SBGB"": 0.05}",1,0.021170307223061444,0.21633668968469022,0.18537626469676108,0.21633668968469022,0.23562942127706313,0.14805572887510574,0.14205135708486671,0.0241563162962153,0.02017858804965231,0.0,0.11000000000000001,10,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
5,llm,0.019965582663302138,"{""FLOT"": 0.2, ""FXIT"": 0.15, ""LQDT"": 0.15, ""SBGB"": 0.15, ""USD000UTSTOM"": 0.1, ""EUR_RUB__TOM"": 0.1, ""SU26238RMFS4"": 0.1, ""SBER"": 0.05}",1,0.02276558266330214,0.12612109639350572,0.11176341047822688,0.12612109639350572,0.1381794645281713,0.08939894171986983,0.08302387647273399,0.008885653822793393,0.006892964064559792,0.0,0.14,8,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
6,llm,0.023917813853931567,"{""SBER"": 0.3, ""LKOH"": 0.2, ""NVTK"": 0.2, ""MOEX"": 0.15, ""MGNT"": 0.1, ""PHOR"": 0.05}",1,0.028017813853931567,0.3257823382202989,0.28660711468919803,0.3257823382202989,0.3559521455352046,0.2202675297928675,0.2179708735279288,0.05424565964553744,0.04751130170652833,0.0,0.20500000000000002,6,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
6,llm,0.0027307800356446894,"{""SBER"": 0.15, ""MOEX"": 0.1, ""IRAO"": 0.1, ""LKOH"": 0.1, ""USD000UTSTOM"": 0.15, ""FXIT"": 0.15, ""FLOT"": 0.15, ""SBGB"": 0.1}",1,0.00533078003564469,0.2011392973682142,0.1658699500956536,0.2011392973682142,0.2159128005823634,0.13459796207083147,0.13143321399406457,0.02001383439016719,0.017274689740809573,0.0,0.13,8,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
6,llm,0.02136748499063306,"{""FLOT"": 0.2, ""FXIT"": 0.2, ""LQDT"": 0.15, ""SBGB"": 0.15, ""USD000UTSTOM"": 0.1, ""SU26238RMFS4"": 0.1, ""SBER"": 0.05, ""MOEX"": 0.05}",1,0.02436748499063306,0.14017822882263062,0.12351065524544083,0.14017822882263062,0.15014591621472248,0.09752012627652969,0.09087986741533322,0.010593864386475473,0.008259150301428543,0.0,0.15000000000000002,8,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
7,llm,0.047627083020715076,"{""SBER"": 0.35, ""LKOH"": 0.25, ""NVTK"": 0.2, ""MOEX"": 0.1, ""MGNT"": 0.05, ""PHOR"": 0.05}",1,0.052427083020715075,0.32796213036624866,0.28506493773449426,0.32796213036624866,0.3635153201437803,0.22017240119257972,0.2195367561097688,0.05419050749125279,0.04819638728320011,0.0,0.24,6,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
7,llm,0.01286329452993817,"{""SBER"": 0.12, ""LKOH"": 0.1, ""NVTK"": 0.08, ""MOEX"": 0.1, ""MGNT"": 0.05, ""IRAO"": 0.05, ""FLOT"": 0.15, ""FXIT"": 0.15, ""LQDT"": 0.1, ""SBGB"": 0.1}",1,0.01507929452993817,0.2258849148770589,0.19375393571896676,0.2258849148770589,0.24336910764570113,0.15181132332899136,0.14758145988607102,0.025755556342963493,0.021780287302103993,0.0,0.11080000000000001,10,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
7,llm,0.01787883246881285,"{""FLOT"": 0.14999999999999997, ""FXIT"": 0.14999999999999997, ""LQDT"": 0.14999999999999997, ""SBGB"": 0.09999999999999998, ""USD000UTSTOM"": 0.09999999999999998, ""EUR_RUB__TOM"": 0.09999999999999998, ""SU26238RMFS4"": 0.09999999999999998, ""SBER"": 0.04999999999999999, ""MOEX"": 0.04999999999999999, ""IRAO"": 0.04999999999999999}",1,0.02017883246881285,0.12615841758506158,0.11097655510505504,0.12615841758506158,0.13475268970518683,0.08688033188070608,0.08165093581465781,0.008340035853476388,0.006666875319409369,0.0,0.11499999999999994,10,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
8,llm,0.04280689289132864,"{""SBER"": 0.35, ""LKOH"": 0.25, ""NVTK"": 0.25, ""MOEX"": 0.1, ""MGNT"": 0.05}",1,0.048006892891328645,0.3464096815215193,0.2960584437956674,0.3464096815215193,0.37883021037298936,0.22989651531356325,0.23016904744751057,0.058998741969054753,0.05297779040289437,0.0,0.26,5,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
8,llm,0.03673866944832799,"{""SBER"": 0.25, ""LKOH"": 0.2, ""NVTK"": 0.15, ""MOEX"": 0.15, ""FLOT"": 0.1, ""FXIT"": 0.1, ""LQDT"": 0.05}",1,0.04013866944832799,0.2910632050232742,0.25041104355417493,0.2910632050232742,0.3196360027796989,0.19412352346313963,0.1912845138502587,0.042121318320713905,0.03658976523892981,0.0,0.17,7,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
8,llm,0.020248569051391697,"{""FLOT"": 0.2, ""FXIT"": 0.15, ""LQDT"": 0.15, ""SBGB"": 0.15, ""USD000UTSTOM"": 0.1, ""SU26238RMFS4"": 0.1, ""SBER"": 0.05, ""MOEX"": 0.05, ""IRAO"": 0.05}",1,0.0229485690513917,0.15213314515070192,0.13329441018909946,0.15213314515070192,0.16155977966844434,0.1044048425173069,0.09886179258189774,0.012092328740653331,0.009773654032506171,0.0,0.135,9,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
9,llm,0.03596601994877194,"{""SBER"": 0.3, ""LKOH"": 0.25, ""NVTK"": 0.2, ""MOEX"": 0.1, ""ROSN"": 0.1, ""MGNT"": 0.05}",1,0.040266019948771936,0.341968899336928,0.290792449915963,0.341968899336928,0.37541801024254057,0.22706365108833435,0.2250178012801209,0.05739380448245552,0.05063301089293997,0.0,0.215,6,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
9,llm,0.03309109918426226,"{""SBER"": 0.2, ""LKOH"": 0.2, ""NVTK"": 0.15, ""MOEX"": 0.1, ""FLOT"": 0.15, ""FXIT"": 0.1, ""LQDT"": 0.1}",1,0.036191099184262256,0.28047133684261183,0.2469349454334528,0.28047133684261183,0.3088706830087368,0.18881061913152092,0.1823944591922463,0.039719989526412564,0.03326773874403201,0.0,0.15500000000000003,7,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
10,llm,0.05481184604152724,"{""SBER"": 0.3, ""LKOH"": 0.25, ""NVTK"": 0.2, ""ROSN"": 0.15, ""MOEX"": 0.1}",1,0.05931184604152724,0.3450928053742627,0.2925721843570564,0.3450928053742627,0.37911659939191894,0.2290150382982609,0.22519699924473974,0.05833391447732348,0.05071368846883531,0.0,0.225,5,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
10,llm,0.03461115615852905,"{""SBER"": 0.1, ""LKOH"": 0.1, ""NVTK"": 0.1, ""MOEX"": 0.1, ""FLOT"": 0.15, ""FXIT"": 0.1, ""LQDT"": 0.15, ""SBGB"": 0.1, ""USD000UTSTOM"": 0.1}",1,0.03691115615852905,0.2000280453813002,0.1784036268969724,0.2000280453813002,0.22447551213935676,0.13813503008605435,0.12903496144156923,0.021153829758337534,0.01665002127422726,0.0,0.11500000000000002,9,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
11,llm,0.02128363693004486,"{""SBER"": 0.35000000000000003, ""LKOH"": 0.30000000000000004, ""NVTK"": 0.20000000000000004, ""MOEX"": 0.05000000000000001, ""MGNT"": 0.10000000000000002}",1,0.02658363693004486,0.3416139727506688,0.2885702794431252,0.3416139727506688,0.3799126601976858,0.22600112150330723,0.22246793271197385,0.05696476603471943,0.049491981085139324,0.0,0.26500000000000007,5,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
11,llm,0.04624672983885558,"{""SBER"": 0.25000000000000006, ""LKOH"": 0.20000000000000004, ""NVTK"": 0.15000000000000002, ""MOEX"": 0.10000000000000002, ""FLOT"": 0.10000000000000002, ""FXIT"": 0.10000000000000002, ""LQDT"": 0.10000000000000002}",1,0.04954672983885559,0.27670021468024036,0.23885863453497613,0.27670021468024036,0.3050737258159064,0.18432790542327232,0.18033376631069745,0.03798317932014141,0.03252026727180124,0.0,0.16500000000000006,7,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
11,llm,0.045081849895277984,"{""SBER"": 0.15, ""LKOH"": 0.15, ""NVTK"": 0.1, ""MOEX"": 0.1, ""FLOT"": 0.15, ""FXIT"": 0.1, ""LQDT"": 0.15, ""SBGB"": 0.1}",1,0.04768184989527798,0.23239293537214664,0.20142261792459135,0.23239293537214664,0.2556098146299175,0.1563491880633628,0.15037836948595473,0.02733144817177388,0.02261365400925432,0.0,0.13,8,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
12,llm,0.060101077908271766,"{""SBER"": 0.35, ""LKOH"": 0.25, ""NVTK"": 0.2, ""MOEX"": 0.1, ""ROSN"": 0.1}",1,0.06500107790827177,0.34369732712934087,0.2900257716685917,0.34369732712934087,0.37796377409635173,0.22680011215305865,0.22540258686500939,0.05744167988669408,0.05080632616543811,0.0,0.245,5,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
12,llm,0.039276005806004134,"{""SBER"": 0.25, ""LKOH"": 0.2, ""NVTK"": 0.15, ""MOEX"": 0.1, ""FLOT"": 0.1, ""FXIT"": 0.1, ""LQDT"": 0.05, ""ROSN"": 0.05}",1,0.042476005806004136,0.29233241497112605,0.25246107015101427,0.29233241497112605,0.32309551374688045,0.195618923621573,0.18906797496369107,0.0427390648144952,0.03574669915687091,0.0,0.16,8,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
12,llm,0.03780578344829733,"{""SBER"": 0.12, ""LKOH"": 0.1, ""NVTK"": 0.1, ""MOEX"": 0.08, ""FLOT"": 0.15, ""FXIT"": 0.1, ""LQDT"": 0.15, ""SBGB"": 0.1, ""USD000UTSTOM"": 0.1}",1,0.04012178344829733,0.20040588627125536,0.17834726613045787,0.20040588627125536,0.22513364954662865,0.13791686257816502,0.1295652097453037,0.02113467450850031,0.016787143576344542,0.0,0.11580000000000001,9,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
