iteration,source,score,weights,valid,mu_ann,sigma_ann,sigma_q_0.8,sigma_q_0.9,sigma_q_0.95,mean_sigma_ann,median_sigma_ann,mean_var_ann,median_var_ann,risk_violation,concentration,n_assets,step,model,train_start,train_end,test_start,test_end
29,llm,-0.07081353449221853,"{""SBER"": 0.14999999999999997, ""MOEX"": 0.14999999999999997, ""IRAO"": 0.14999999999999997, ""MGNT"": 0.09999999999999998, ""VKCO"": 0.09999999999999998, ""YDEX"": 0.09999999999999998, ""FEES"": 0.04999999999999999, ""USD000UTSTOM"": 0.09999999999999998, ""EUR_RUB__TOM"": 0.09999999999999998}",1,-0.06841353449221853,0.2682579913305034,0.2352157339346111,0.2682579913305034,0.28956829574975945,0.17272344743030504,0.1555197458681561,0.03407495041714263,0.02418639135489585,0.0,0.11999999999999994,9,99,mistralai/mistral-small-2603,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
30,llm,0.04867547838016354,"{""SBER"": 0.32, ""MOEX"": 0.2, ""AFLT"": 0.15, ""IRAO"": 0.13, ""USD000UTSTOM"": 0.2}",1,0.05311147838016354,0.2672508637625888,0.23304118236258875,0.2672508637625888,0.2890344946536766,0.17765921746339156,0.16339146515911446,0.03499732079147068,0.026696770886842112,0.0,0.22180000000000002,5,99,mistralai/mistral-small-2603,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
30,llm,-0.034545207572239875,"{""SBER"": 0.28, ""MOEX"": 0.25, ""MGNT"": 0.12, ""VTBR"": 0.15, ""IRAO"": 0.1, ""CHMF"": 0.1}",1,-0.030589207572239877,0.33481909645590846,0.30316342826476567,0.33481909645590846,0.35971471558430845,0.21534004989133457,0.19617686543154628,0.053063733462743685,0.03848536253054702,0.0,0.1978,6,99,mistralai/mistral-small-2603,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
30,llm,-0.06254116390630104,"{""MOEX"": 0.22, ""IRAO"": 0.2, ""AFLT"": 0.12, ""VTBR"": 0.13, ""MGNT"": 0.18, ""USD000UTSTOM"": 0.15}",1,-0.05904916390630104,0.28563940960860595,0.2572810887382297,0.28563940960860595,0.30190345254907824,0.19297807121518926,0.17682846512041103,0.04097855808116172,0.031268306076840426,0.0,0.1746,6,99,mistralai/mistral-small-2603,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
31,llm,0.060158018876810784,"{""MOEX"": 0.22, ""SBER"": 0.33, ""AFLT"": 0.17, ""VTBR"": 0.13, ""USD000UTSTOM"": 0.15}",1,0.06467001887681079,0.3154240820754953,0.2704555756083523,0.3154240820754953,0.327224782428733,0.20018724447763012,0.18344521841404104,0.04521545198329085,0.03365214815897523,0.0,0.22560000000000002,5,99,mistralai/mistral-small-2603,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
31,llm,0.0012936094172576779,"{""SBER"": 0.28, ""MOEX"": 0.18, ""IRAO"": 0.18, ""MGNT"": 0.12, ""AFLT"": 0.1, ""VTBR"": 0.08, ""USD000UTSTOM"": 0.06}",1,0.004845609417257678,0.3063207576800551,0.2757159574103784,0.3063207576800551,0.32140399796184466,0.19909475190910078,0.1822109759886441,0.04483034784812242,0.03320083977073424,0.0,0.1776,7,99,mistralai/mistral-small-2603,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
31,llm,-0.004517816949585866,"{""MOEX"": 0.2, ""SBER"": 0.18, ""IRAO"": 0.2, ""CHMF"": 0.15, ""VTBR"": 0.1, ""GAZP"": 0.1, ""PLZL"": 0.07}",1,-0.001321816949585865,0.3290894403473294,0.2911034469657537,0.3290894403473294,0.34444088173107684,0.21322844344515288,0.19989101707391016,0.05134435240417696,0.039956418706842245,0.0,0.15980000000000003,7,99,mistralai/mistral-small-2603,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
32,llm,0.05639508703895337,"{""MOEX"": 0.30000000000000004, ""SBER"": 0.35000000000000003, ""AFLT"": 0.15000000000000002, ""IRAO"": 0.10000000000000002, ""USD000UTSTOM"": 0.10000000000000002}",1,0.06149508703895337,0.30204036254264277,0.2657419305577683,0.30204036254264277,0.32585910013294705,0.19817033770098985,0.18461399162576964,0.04403565874959079,0.03408232590399974,0.0,0.25500000000000006,5,99,mistralai/mistral-small-2603,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
32,llm,0.04266075166889919,"{""MOEX"": 0.2, ""SBER"": 0.25, ""AFLT"": 0.15, ""IRAO"": 0.2, ""VTBR"": 0.1, ""USD000UTSTOM"": 0.1}",1,0.04636075166889919,0.3076598681756939,0.2703643300005356,0.3076598681756939,0.3183213554082677,0.19654726547706786,0.18186016911787967,0.043310854859155264,0.033073121111583795,0.0,0.18500000000000003,6,99,mistralai/mistral-small-2603,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
32,llm,-0.014723559282134879,"{""MOEX"": 0.25, ""SBER"": 0.2, ""IRAO"": 0.2, ""MGNT"": 0.15, ""VTBR"": 0.1, ""PLZL"": 0.05, ""USD000UTSTOM"": 0.05}",1,-0.011123559282134878,0.291069616691103,0.26545593113978755,0.291069616691103,0.30347477295208286,0.19107866408900517,0.17606555466737667,0.04122059852802918,0.030999079540331004,0.0,0.18000000000000002,7,99,mistralai/mistral-small-2603,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
33,llm,0.03346614229339302,"{""SBER"": 0.33, ""MOEX"": 0.22, ""VTBR"": 0.15, ""IRAO"": 0.15, ""USD000UTSTOM"": 0.15}",1,0.03796214229339302,0.27555677496501024,0.245452934341641,0.27555677496501024,0.2900198904817175,0.17654691960952446,0.1597969358631682,0.03547097448252964,0.025535060711257492,0.0,0.2248,5,99,mistralai/mistral-small-2603,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
33,llm,-0.0020523553342805985,"{""SBER"": 0.25, ""MOEX"": 0.2, ""AFLT"": 0.12, ""IRAO"": 0.2, ""MGNT"": 0.13, ""VTBR"": 0.1}",1,0.0016236446657194017,0.32963962977770156,0.29778761541109255,0.32963962977770156,0.34320768716657635,0.2137560110138216,0.19664072916916114,0.05157108789661582,0.03866757636817938,0.0,0.18380000000000002,6,99,mistralai/mistral-small-2603,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
33,llm,-0.008528011278401982,"{""MOEX"": 0.2, ""SBER"": 0.2, ""GAZP"": 0.15, ""LKOH"": 0.15, ""ROSN"": 0.1, ""NVTK"": 0.1, ""CHMF"": 0.1}",1,-0.005428011278401982,0.3475053766203513,0.3059956307449862,0.3475053766203513,0.3798819001556614,0.23299806506757148,0.22932859369150516,0.060503176360137974,0.05259160388452346,0.0,0.15500000000000003,7,99,mistralai/mistral-small-2603,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
34,llm,0.0489865113976356,"{""SBER"": 0.3, ""LKOH"": 0.2, ""MOEX"": 0.25, ""VTBR"": 0.15, ""AFLT"": 0.1}",1,0.053486511397635605,0.3477119416399451,0.2837704103171065,0.3477119416399451,0.3686418521093857,0.21959262242895086,0.2092266132351676,0.05454318283457227,0.043775775685858415,0.0,0.225,5,99,mistralai/mistral-small-2603,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
